measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Estonia,Male,30-34 years,All causes,Rate,2019,219.748294669987,258.931456788753,185.28074370217
Deaths,Estonia,Male,30-34 years,Prostate cancer,Number,2019,0.0369088909901557,0.0718347719345132,0.0246580741980708
Deaths,Estonia,Male,30-34 years,Prostate cancer,Rate,2019,0.0720015323935662,0.140134626635268,0.048102749242964
Deaths,Estonia,Both,35-39 years,All causes,Number,2019,152.772039028777,189.193562889601,121.993143584691
Deaths,Estonia,Both,35-39 years,All causes,Rate,2019,166.640306260654,206.368085828381,133.067378938521
Deaths,Estonia,Female,35-39 years,All causes,Number,2019,35.8806143368332,46.9966874173083,26.9512492394865
Deaths,Estonia,Female,35-39 years,All causes,Rate,2019,80.619100753834,105.595479565215,60.5559720210638
Deaths,Estonia,Female,35-39 years,Breast cancer,Number,2019,2.94570206405876,4.26656170128124,1.91562674670045
Deaths,Estonia,Female,35-39 years,Breast cancer,Rate,2019,6.61861163423127,9.58641244096378,4.3041655934092
Deaths,Estonia,Male,35-39 years,All causes,Number,2019,116.891424691944,142.196875472293,95.0591896105087
Deaths,Estonia,Male,35-39 years,All causes,Rate,2019,247.801582832547,301.447355173738,201.518783010321
Deaths,Estonia,Male,35-39 years,Prostate cancer,Number,2019,0.0470628710104777,0.0904764305916835,0.0288646335711258
Deaths,Estonia,Male,35-39 years,Prostate cancer,Rate,2019,0.0997699699509615,0.191803656844328,0.0611909890366781
Deaths,Estonia,Both,40-44 years,All causes,Number,2019,212.360373294002,268.653211629091,165.203065355246
Deaths,Estonia,Both,40-44 years,All causes,Rate,2019,237.179106496683,300.050935601983,184.510484812643
Deaths,Estonia,Female,40-44 years,All causes,Number,2019,54.5400355779796,70.8176401363161,41.280539731055
Deaths,Estonia,Female,40-44 years,All causes,Rate,2019,124.068635705827,161.097217897056,93.905700488762
