measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Estonia,Female,80-84 years,Breast cancer,Rate,2019,253.757480894315,355.606978280664,172.974151100561
Incidence,Estonia,Male,80-84 years,Prostate cancer,Number,2019,150.311849386347,221.318743098113,59.5089529815231
Incidence,Estonia,Male,80-84 years,Prostate cancer,Rate,2019,1295.86504016938,1908.02803029794,513.037209379472
Incidence,Estonia,Female,85-89 years,Breast cancer,Number,2019,42.6836514874697,58.6292338036144,30.0980706838257
Incidence,Estonia,Female,85-89 years,Breast cancer,Rate,2019,243.998745474549,335.150789533915,172.053965209928
Incidence,Estonia,Male,85-89 years,Prostate cancer,Number,2019,59.539628556231,87.6359194873914,22.0088703208189
Incidence,Estonia,Male,85-89 years,Prostate cancer,Rate,2019,1038.881118275,1529.12109540849,384.023218909868
Incidence,Estonia,Female,90-94 years,Breast cancer,Number,2019,14.9308697616388,20.1799298575942,10.3677491837979
Incidence,Estonia,Female,90-94 years,Breast cancer,Rate,2019,200.340828665617,270.772160940789,139.113360175165
Incidence,Estonia,Male,90-94 years,Prostate cancer,Number,2019,16.6410506514711,24.9479471254831,6.00059722613116
Incidence,Estonia,Male,90-94 years,Prostate cancer,Rate,2019,932.546835853191,1398.05650737836,336.267106786516
Incidence,Estonia,Female,All ages,Breast cancer,Number,2019,817.09120060442,1038.31332680326,629.33158744267
Incidence,Estonia,Female,All ages,Breast cancer,Rate,2019,117.745640252256,149.62450624418,90.6888369861186
Incidence,Estonia,Male,All ages,Prostate cancer,Number,2019,1195.44400731317,1604.22464499385,650.50452759111
Incidence,Estonia,Male,All ages,Prostate cancer,Rate,2019,193.307704069913,259.409040523044,105.188980785763
Incidence,Finland,Female,1-4 years,Breast cancer,Number,2019,0,0,0
Incidence,Finland,Female,1-4 years,Breast cancer,Rate,2019,0,0,0
Incidence,Finland,Male,1-4 years,Prostate cancer,Number,2019,0,0,0
Incidence,Finland,Male,1-4 years,Prostate cancer,Rate,2019,0,0,0
Incidence,Finland,Female,10-14 years,Breast cancer,Number,2019,0,0,0
Incidence,Finland,Female,10-14 years,Breast cancer,Rate,2019,0,0,0
Incidence,Finland,Male,10-14 years,Prostate cancer,Number,2019,0,0,0
Incidence,Finland,Male,10-14 years,Prostate cancer,Rate,2019,0,0,0
Incidence,Finland,Female,15-19 years,Breast cancer,Number,2019,0.540556278024588,0.899442361366451,0.295083748282216
Incidence,Finland,Female,15-19 years,Breast cancer,Rate,2019,0.374636376919835,0.623364932032518,0.204509892565424
Incidence,Finland,Male,15-19 years,Prostate cancer,Number,2019,0,0,0
Incidence,Finland,Male,15-19 years,Prostate cancer,Rate,2019,0,0,0
Incidence,Finland,Female,20-24 years,Breast cancer,Number,2019,2.47474259986562,3.88985781728009,1.53062407698287
Incidence,Finland,Female,20-24 years,Breast cancer,Rate,2019,1.62556500504739,2.55510077804612,1.00540918298389
Incidence,Finland,Male,20-24 years,Prostate cancer,Number,2019,1.10066510037924,2.01475775220544,0.64565931375343
Incidence,Finland,Male,20-24 years,Prostate cancer,Rate,2019,0.685168621005214,1.25419511372035,0.401925618874608
Incidence,Finland,Female,25-29 years,Breast cancer,Number,2019,12.486919363484,19.4046867582324,7.53187255704987
Incidence,Finland,Female,25-29 years,Breast cancer,Rate,2019,7.23475493900643,11.2428173256678,4.36386674694438
Incidence,Finland,Male,25-29 years,Prostate cancer,Number,2019,1.64793708196131,2.79917103814895,1.01719960853858
Incidence,Finland,Male,25-29 years,Prostate cancer,Rate,2019,0.905054611261722,1.53731758543343,0.558650695077373
Incidence,Finland,Female,30-34 years,Breast cancer,Number,2019,45.5753966793639,70.9775604789774,28.7451530625317
Incidence,Finland,Female,30-34 years,Breast cancer,Rate,2019,26.9627666189911,41.9908884577306,17.0058608355055
Incidence,Finland,Male,30-34 years,Prostate cancer,Number,2019,1.90159534012064,3.14537898523983,1.2078661862295
Incidence,Finland,Male,30-34 years,Prostate cancer,Rate,2019,1.05876003499651,1.75126720928888,0.672509244539019
Incidence,Finland,Female,35-39 years,Breast cancer,Number,2019,82.4296447232365,120.079864189506,52.7199409129878
Incidence,Finland,Female,35-39 years,Breast cancer,Rate,2019,47.2858218262699,68.8838958611578,30.2428300045831
Incidence,Finland,Male,35-39 years,Prostate cancer,Number,2019,2.59369330088292,4.13782704222234,1.57388316315473
Incidence,Finland,Male,35-39 years,Prostate cancer,Rate,2019,1.39466731940619,2.22497091201114,0.846300297521035
Incidence,Finland,Female,40-44 years,Breast cancer,Number,2019,153.297342986861,219.787646387324,101.257932101923
Incidence,Finland,Female,40-44 years,Breast cancer,Rate,2019,90.8366879400489,130.235667878956,60.0006171051864
Incidence,Finland,Male,40-44 years,Prostate cancer,Number,2019,5.35554385146301,9.06708505493671,3.0300409324467
Incidence,Finland,Male,40-44 years,Prostate cancer,Rate,2019,3.00443230518944,5.08658765729469,1.69983723707207
Incidence,Finland,Female,45-49 years,Breast cancer,Number,2019,267.848244575527,378.225253404033,176.169226265439
Incidence,Finland,Female,45-49 years,Breast cancer,Rate,2019,173.415593210743,244.878053206166,114.058955012804
Incidence,Finland,Male,45-49 years,Prostate cancer,Number,2019,25.7518828561989,42.2129970159734,14.2687666671057
Incidence,Finland,Male,45-49 years,Prostate cancer,Rate,2019,16.0882755947074,26.3722203717645,8.91429383314831
Incidence,Finland,Female,5-9 years,Breast cancer,Number,2019,0,0,0
Incidence,Finland,Female,5-9 years,Breast cancer,Rate,2019,0,0,0
Incidence,Finland,Male,5-9 years,Prostate cancer,Number,2019,0,0,0
Incidence,Finland,Male,5-9 years,Prostate cancer,Rate,2019,0,0,0
Incidence,Finland,Female,50-54 years,Breast cancer,Number,2019,363.61693647508,524.299047552956,245.991915331312
Incidence,Finland,Female,50-54 years,Breast cancer,Rate,2019,205.54366686039,296.373292757308,139.053149683729
Incidence,Finland,Male,50-54 years,Prostate cancer,Number,2019,111.169538856626,181.479659540701,65.1759370929349
Incidence,Finland,Male,50-54 years,Prostate cancer,Rate,2019,62.0634123817014,101.315945580124,36.3862358589028
Incidence,Finland,Female,55-59 years,Breast cancer,Number,2019,460.902542058182,658.001508209668,313.155135516307
Incidence,Finland,Female,55-59 years,Breast cancer,Rate,2019,248.632368107998,354.956760434079,168.930513120866
Incidence,Finland,Male,55-59 years,Prostate cancer,Number,2019,319.254936376541,547.923633373148,180.826217248182
Incidence,Finland,Male,55-59 years,Prostate cancer,Rate,2019,173.686052382289,298.089965241132,98.3759004559807
Incidence,Finland,Female,60-64 years,Breast cancer,Number,2019,574.166824018152,821.393099326673,387.960462118138
Incidence,Finland,Female,60-64 years,Breast cancer,Rate,2019,312.780385987734,447.458194914682,211.343494631196
Incidence,Finland,Male,60-64 years,Prostate cancer,Number,2019,675.209198002997,1087.48712104806,392.27837682516
Incidence,Finland,Male,60-64 years,Prostate cancer,Rate,2019,383.2868021496,617.318991266963,222.67931931384
Incidence,Finland,Female,65-69 years,Breast cancer,Number,2019,640.14292417251,899.143850587885,438.297707858659
Incidence,Finland,Female,65-69 years,Breast cancer,Rate,2019,344.592201410107,484.013721246635,235.937891868844
Incidence,Finland,Male,65-69 years,Prostate cancer,Number,2019,1130.69140151785,1741.62204833232,719.917447132463
Incidence,Finland,Male,65-69 years,Prostate cancer,Rate,2019,661.646747299536,1019.14506624648,421.274130660187
Incidence,Finland,Female,70-74 years,Breast cancer,Number,2019,605.694929905562,827.366280827087,431.657640890473
Incidence,Finland,Female,70-74 years,Breast cancer,Rate,2019,325.905073320331,445.179338809661,232.261173336262
Incidence,Finland,Male,70-74 years,Prostate cancer,Number,2019,1411.65801049423,2341.60165063673,866.625292057753
Incidence,Finland,Male,70-74 years,Prostate cancer,Rate,2019,862.738471830973,1431.07595089545,529.640305627714
Incidence,Finland,Female,75-79 years,Breast cancer,Number,2019,436.041755425394,607.186143597254,309.0476539271
Incidence,Finland,Female,75-79 years,Breast cancer,Rate,2019,368.739394987227,513.467915512478,261.346633695953
Incidence,Finland,Male,75-79 years,Prostate cancer,Number,2019,1039.04542211255,1667.04544077927,669.98337495926
Incidence,Finland,Male,75-79 years,Prostate cancer,Rate,2019,1105.97682453105,1774.43024501609,713.141186859273
Incidence,Finland,Female,80-84 years,Breast cancer,Number,2019,394.476573282034,538.53281185344,269.932644415052
Incidence,Finland,Female,80-84 years,Breast cancer,Rate,2019,411.196530584231,561.358617566329,281.373785904237
Incidence,Finland,Male,80-84 years,Prostate cancer,Number,2019,792.211494753674,1201.43328503538,528.426402017968
Incidence,Finland,Male,80-84 years,Prostate cancer,Rate,2019,1219.04520909024,1848.75061755993,813.135984522789
Incidence,Finland,Female,85-89 years,Breast cancer,Number,2019,212.075807417793,296.088310289222,147.955183153576
Incidence,Finland,Female,85-89 years,Breast cancer,Rate,2019,335.991983943843,469.093104055344,234.405593583863
Incidence,Finland,Male,85-89 years,Prostate cancer,Number,2019,400.465975696744,587.866876165272,275.008194577323
Incidence,Finland,Male,85-89 years,Prostate cancer,Rate,2019,1173.41583834796,1722.52412238595,805.808709793799
Incidence,Finland,Female,90-94 years,Breast cancer,Number,2019,80.5817444185757,110.127434182162,54.5378837039652
Incidence,Finland,Female,90-94 years,Breast cancer,Rate,2019,236.744001753576,323.547345112184,160.228807757995
Incidence,Finland,Male,90-94 years,Prostate cancer,Number,2019,139.576469235354,203.106429887786,93.6115256111498
Incidence,Finland,Male,90-94 years,Prostate cancer,Rate,2019,1005.25202723388,1462.80495206291,674.205160859798
Incidence,Finland,Female,All ages,Breast cancer,Number,2019,4370.97724972323,5543.31905659897,3362.21370583057
Incidence,Finland,Female,All ages,Breast cancer,Rate,2019,155.884494095605,197.694345538672,119.908421533856
Incidence,Finland,Male,All ages,Prostate cancer,Number,2019,6095.95289566193,8918.39410619263,4379.63251253106
Incidence,Finland,Male,All ages,Prostate cancer,Rate,2019,223.285980477369,326.667939593484,160.419635195504
Incidence,Global,Female,1-4 years,Breast cancer,Number,2019,0,0,0
Incidence,Global,Female,1-4 years,Breast cancer,Rate,2019,0,0,0
Incidence,Global,Male,1-4 years,Prostate cancer,Number,2019,0,0,0
Incidence,Global,Male,1-4 years,Prostate cancer,Rate,2019,0,0,0
Incidence,Global,Female,10-14 years,Breast cancer,Number,2019,0,0,0
Incidence,Global,Female,10-14 years,Breast cancer,Rate,2019,0,0,0
Incidence,Global,Male,10-14 years,Prostate cancer,Number,2019,0,0,0
Incidence,Global,Male,10-14 years,Prostate cancer,Rate,2019,0,0,0
Incidence,Global,Female,15-19 years,Breast cancer,Number,2019,2746.34566975857,3247.42163118913,2358.17039785909
Incidence,Global,Female,15-19 years,Breast cancer,Rate,2019,0.91011266006398,1.07616443612892,0.781475091541676
Incidence,Global,Male,15-19 years,Prostate cancer,Number,2019,0,0,0
Incidence,Global,Male,15-19 years,Prostate cancer,Rate,2019,0,0,0
Incidence,Global,Female,20-24 years,Breast cancer,Number,2019,6380.35020015743,7230.99661347266,5598.69784841434
Incidence,Global,Female,20-24 years,Breast cancer,Rate,2019,2.1571543550091,2.44475230143696,1.89288284611542
Incidence,Global,Male,20-24 years,Prostate cancer,Number,2019,810.365405431186,1007.3019451183,705.765281643053
Incidence,Global,Male,20-24 years,Prostate cancer,Rate,2019,0.266245080341119,0.330948465356918,0.231878770803456
Incidence,Global,Female,25-29 years,Breast cancer,Number,2019,19263.2900686633,21493.4602091927,17144.6832640607
Incidence,Global,Female,25-29 years,Breast cancer,Rate,2019,6.40629666989225,7.14797327309141,5.70172213102801
Incidence,Global,Male,25-29 years,Prostate cancer,Number,2019,1207.71186409563,1518.35959692054,1062.58690160721
Incidence,Global,Male,25-29 years,Prostate cancer,Rate,2019,0.396260784794377,0.498187012451313,0.348644020201292
Incidence,Global,Female,30-34 years,Breast cancer,Number,2019,49647.9985994792,54737.5836058172,44746.3467086309
Incidence,Global,Female,30-34 years,Breast cancer,Rate,2019,16.6292736171789,18.3339969505616,14.9874972562294
Incidence,Global,Male,30-34 years,Prostate cancer,Number,2019,1509.20139877697,1810.73457371463,1304.24214494969
Incidence,Global,Male,30-34 years,Prostate cancer,Rate,2019,0.497799382037936,0.597257962098584,0.430195025203348
Incidence,Global,Female,35-39 years,Breast cancer,Number,2019,90737.8594161539,99648.9094546716,82253.8062425128
Incidence,Global,Female,35-39 years,Breast cancer,Rate,2019,33.8024308806778,37.1220502208232,30.6418800054944
Incidence,Global,Male,35-39 years,Prostate cancer,Number,2019,1944.423087988,2314.99766901324,1650.01629494954
Incidence,Global,Male,35-39 years,Prostate cancer,Rate,2019,0.713444450135682,0.849415052329766,0.605421204642913
Incidence,Global,Female,40-44 years,Breast cancer,Number,2019,154877.541173495,169964.285815863,141327.355666295
Incidence,Global,Female,40-44 years,Breast cancer,Rate,2019,63.2931978501047,69.4586386643655,57.7556966364711
Incidence,Global,Male,40-44 years,Prostate cancer,Number,2019,3693.19522688894,4468.87570385958,3154.26276891193
