measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Norway,Male,15 to 19,Breast cancer,Number,2019,0.015695469,0.016807903,0.013993349
Deaths,Norway,Female,15 to 19,Breast cancer,Number,2019,0.037611738,0.043729593,0.032738207
Deaths,Norway,Male,15 to 19,Breast cancer,Rate,2019,0.009518741,0.010193392,0.008486466
Deaths,Norway,Female,15 to 19,Breast cancer,Rate,2019,0.02423819,0.028180729,0.021097533
Deaths,Norway,Male,20 to 24,Breast cancer,Number,2019,0.016558137,0.01822755,0.014541842
Deaths,Norway,Female,20 to 24,Breast cancer,Number,2019,0.118813471,0.133404139,0.104188888
Deaths,Norway,Male,20 to 24,Breast cancer,Rate,2019,0.009365198,0.01030941,0.008224792
Deaths,Norway,Female,20 to 24,Breast cancer,Rate,2019,0.07195585,0.080792255,0.063098906
Deaths,Norway,Male,25 to 29,Breast cancer,Number,2019,0.022617472,0.026075778,0.019567049
Deaths,Norway,Female,25 to 29,Breast cancer,Number,2019,0.877942771,0.991708863,0.776895561
Deaths,Norway,Male,25 to 29,Breast cancer,Rate,2019,0.011813379,0.013619693,0.010220106
Deaths,Norway,Female,25 to 29,Breast cancer,Rate,2019,0.481902371,0.544348526,0.426437606
Deaths,Norway,Male,30 to 34,Breast cancer,Number,2019,0.080226019,0.098455904,0.065452709
Deaths,Norway,Female,30 to 34,Breast cancer,Number,2019,3.651060597,4.106726184,3.248209358
Deaths,Norway,Male,30 to 34,Breast cancer,Rate,2019,0.042484847,0.052138745,0.034661427
Deaths,Norway,Female,30 to 34,Breast cancer,Rate,2019,2.028516952,2.281683214,1.804694162
Deaths,Norway,Male,35 to 39,Breast cancer,Number,2019,0.126645518,0.153621395,0.102593026
Deaths,Norway,Female,35 to 39,Breast cancer,Number,2019,9.185798678,10.16234164,8.326971144
Deaths,Norway,Male,35 to 39,Breast cancer,Rate,2019,0.068904878,0.083581825,0.055818477
Deaths,Norway,Female,35 to 39,Breast cancer,Rate,2019,5.352647578,5.921687952,4.852201042
Deaths,Norway,Male,40 to 44,Breast cancer,Number,2019,0.199578052,0.242630195,0.164176023
Deaths,Norway,Female,40 to 44,Breast cancer,Number,2019,17.16058466,18.93735824,15.63038228
Deaths,Norway,Male,40 to 44,Breast cancer,Rate,2019,0.110014833,0.133746773,0.09049992
Deaths,Norway,Female,40 to 44,Breast cancer,Rate,2019,10.07169664,11.11450052,9.173607526
Deaths,Norway,Male,45 to 49,Breast cancer,Number,2019,0.563269117,0.662580588,0.476217207
Deaths,Norway,Female,45 to 49,Breast cancer,Number,2019,31.97629159,34.99431382,29.34451683
Deaths,Norway,Male,45 to 49,Breast cancer,Rate,2019,0.288861306,0.339791208,0.244218474
Deaths,Norway,Female,45 to 49,Breast cancer,Rate,2019,17.3392803,18.97581571,15.91218923
Deaths,Norway,Male,50 to 54,Breast cancer,Number,2019,1.126366842,1.323712898,0.954705722
Deaths,Norway,Female,50 to 54,Breast cancer,Number,2019,45.32230706,49.6744286,41.57272784
Deaths,Norway,Male,50 to 54,Breast cancer,Rate,2019,0.597374644,0.702038175,0.506333257
Deaths,Norway,Female,50 to 54,Breast cancer,Rate,2019,25.45047937,27.89438805,23.34492485
Deaths,Norway,Male,55 to 59,Breast cancer,Number,2019,1.181455872,1.372692984,1.009375605
Deaths,Norway,Female,55 to 59,Breast cancer,Number,2019,53.72626074,58.96795565,49.14760883
Deaths,Norway,Male,55 to 59,Breast cancer,Rate,2019,0.708923119,0.823673415,0.605667736
Deaths,Norway,Female,55 to 59,Breast cancer,Rate,2019,33.65111128,36.93421449,30.78330097
Deaths,Norway,Male,60 to 64,Breast cancer,Number,2019,1.718499194,1.981611587,1.48850556
Deaths,Norway,Female,60 to 64,Breast cancer,Number,2019,68.66024866,75.23494077,63.23754993
Deaths,Norway,Male,60 to 64,Breast cancer,Rate,2019,1.123480083,1.295491529,0.97312024
Deaths,Norway,Female,60 to 64,Breast cancer,Rate,2019,45.45571535,49.80841343,41.86568101
Deaths,Norway,Male,65 to 69,Breast cancer,Number,2019,2.090710281,2.443671718,1.785065427
Deaths,Norway,Female,65 to 69,Breast cancer,Number,2019,78.94945913,87.24708358,72.26986012
Deaths,Norway,Male,65 to 69,Breast cancer,Rate,2019,1.532325896,1.791018817,1.308312302
Deaths,Norway,Female,65 to 69,Breast cancer,Rate,2019,57.66067149,63.72083456,52.78223194
Deaths,Norway,Male,70 to 74,Breast cancer,Number,2019,3.372264207,3.938351228,2.853961897
Deaths,Norway,Female,70 to 74,Breast cancer,Number,2019,96.97663132,107.7707723,88.25806666
Deaths,Norway,Male,70 to 74,Breast cancer,Rate,2019,2.690110421,3.141687314,2.276652174
Deaths,Norway,Female,70 to 74,Breast cancer,Rate,2019,74.34254179,82.61735877,67.65886708
Deaths,Norway,Male,75 to 79,Breast cancer,Number,2019,2.461924077,2.845051447,2.071135414
Deaths,Norway,Female,75 to 79,Breast cancer,Number,2019,92.35053871,103.6479755,81.79362803
Deaths,Norway,Male,75 to 79,Breast cancer,Rate,2019,3.213197729,3.713239143,2.703157124
Deaths,Norway,Female,75 to 79,Breast cancer,Rate,2019,106.0606634,119.0352888,93.93650075
Deaths,Norway,Male,All Ages,Breast cancer,Number,2019,19.839017,21.91881892,17.65524917
Deaths,Norway,Female,All Ages,Breast cancer,Number,2019,777.4242196,850.5729754,688.0611736
Deaths,Norway,Male,All Ages,Breast cancer,Rate,2019,0.735246278,0.812325027,0.654314487
Deaths,Norway,Female,All Ages,Breast cancer,Rate,2019,29.33050824,32.09025013,25.95903679
Deaths,Norway,Male,80 to 84,Breast cancer,Number,2019,2.40330782,2.898193425,1.961634528
Deaths,Norway,Female,80 to 84,Breast cancer,Number,2019,79.23690928,89.81287419,65.70272037
Deaths,Norway,Male,80 to 84,Breast cancer,Rate,2019,5.120752466,6.175210269,4.179674682
Deaths,Norway,Female,80 to 84,Breast cancer,Rate,2019,127.7001634,144.7446501,105.8881297
Deaths,Norway,Male,85 to 89,Breast cancer,Number,2019,2.343641268,2.84513154,1.869562698
Deaths,Norway,Female,85 to 89,Breast cancer,Number,2019,89.91982507,102.6578613,70.49275013
Deaths,Norway,Male,85 to 89,Breast cancer,Rate,2019,8.475119161,10.28861762,6.760747416
Deaths,Norway,Female,85 to 89,Breast cancer,Rate,2019,201.3740042,229.9006317,157.8673818
Deaths,Norway,Male,90 to 94,Breast cancer,Number,2019,1.519489371,1.840748472,1.204062115
Deaths,Norway,Female,90 to 94,Breast cancer,Number,2019,67.01889887,77.31232964,50.30977123
Deaths,Norway,Male,90 to 94,Breast cancer,Rate,2019,12.78208747,15.48454924,10.12868374
Deaths,Norway,Female,90 to 94,Breast cancer,Rate,2019,264.9404364,305.6326305,198.8855825
Deaths,Norway,Male,95 plus,Breast cancer,Number,2019,0.596768288,0.733840237,0.454105313
Deaths,Norway,Female,95 plus,Breast cancer,Number,2019,42.25503729,50.37527994,31.01313649
Deaths,Norway,Male,95 plus,Breast cancer,Rate,2019,18.26962679,22.46598475,13.90210365
Deaths,Norway,Female,95 plus,Breast cancer,Rate,2019,391.4631666,466.6914968,287.3148716
Deaths,Norway,Male,1 to 4,Prostate cancer,Number,2019,0,0,0
Deaths,Norway,Male,1 to 4,Prostate cancer,Rate,2019,0,0,0
Deaths,Norway,Male,5 to 9,Prostate cancer,Number,2019,0,0,0
Deaths,Norway,Male,5 to 9,Prostate cancer,Rate,2019,0,0,0
Deaths,Norway,Male,10 to 14,Prostate cancer,Number,2019,0,0,0
Deaths,Norway,Male,10 to 14,Prostate cancer,Rate,2019,0,0,0
Deaths,Norway,Male,15 to 19,Prostate cancer,Number,2019,0,0,0
Deaths,Norway,Male,15 to 19,Prostate cancer,Rate,2019,0,0,0
Deaths,Norway,Male,20 to 24,Prostate cancer,Number,2019,0.046512603,0.092131475,0.03375356
Deaths,Norway,Male,20 to 24,Prostate cancer,Rate,2019,0.026307293,0.052109097,0.019090843
Deaths,Norway,Male,25 to 29,Prostate cancer,Number,2019,0.070401406,0.128973832,0.052535239
Deaths,Norway,Male,25 to 29,Prostate cancer,Rate,2019,0.036771504,0.067364589,0.027439789
Deaths,Norway,Male,30 to 34,Prostate cancer,Number,2019,0.093240855,0.158570325,0.07689678
Deaths,Norway,Male,30 to 34,Prostate cancer,Rate,2019,0.049377041,0.083973205,0.0407218
Deaths,Norway,Male,35 to 39,Prostate cancer,Number,2019,0.147039154,0.230029873,0.119142683
Deaths,Norway,Male,35 to 39,Prostate cancer,Rate,2019,0.080000581,0.125153899,0.064822761
Deaths,Norway,Male,40 to 44,Prostate cancer,Number,2019,0.376728331,0.473594144,0.252214216
Deaths,Norway,Male,40 to 44,Prostate cancer,Rate,2019,0.207666644,0.261062678,0.139029841
Deaths,Norway,Male,45 to 49,Prostate cancer,Number,2019,1.79457614,2.462291363,1.327080811
Deaths,Norway,Male,45 to 49,Prostate cancer,Rate,2019,0.920312496,1.262736899,0.680566863
Deaths,Norway,Male,50 to 54,Prostate cancer,Number,2019,6.141678738,9.464557302,4.870235446
Deaths,Norway,Male,50 to 54,Prostate cancer,Rate,2019,3.25727198,5.019578297,2.582955268
Deaths,Norway,Male,55 to 59,Prostate cancer,Number,2019,16.09872403,24.86697109,12.90212922
Deaths,Norway,Male,55 to 59,Prostate cancer,Rate,2019,9.659910227,14.92122654,7.74181915
